Time (UTC),ECI X (km),ECI Y (km),ECI Z (km),ECEF X (km),ECEF Y (km),ECEF Z (km),Latitude (deg),Longitude (deg),Altitude (m),B N,B E,B D,Bx ECEF (nT),By ECEF (nT),Bz ECEF (nT),Bx ECI (nT),By ECI (nT),Bz ECI (nT)
2025-01-15 10:33:36,-2595.325734611542,3709.641278732558,-5236.931273707023,-3862.4956322885328,-2361.838600786573,-5236.931273707023,-49.33128288224585,-148.55505063233932,556740.0470878361,5476.690169330819,-3538.0912899855284,17334.825624603927,4248.089005222944,6744.752804760155,16717.3698298783,6993.670294290482,-3824.464198861708,16717.3698298783
2025-01-15 10:38:24,-1210.5098580806202,2462.1729274625636,-6356.082784930906,-2553.704750027486,-1003.1060217778524,-6356.082784930906,-66.7805793731384,-158.55489018307938,562864.7346453527,-7679.070981484529,-2298.243961329853,16184.08493409241,11667.134285016491,7052.089987932139,11845.702426444954,7991.228672704297,-11045.101173056257,11845.702426444954
2025-01-15 10:43:12,293.44873864533065,972.4092583127543,-6848.145547847601,-936.8277213355332,392.4866219403778,-6848.145547847601,-81.61450160825162,157.26861521223236,565851.5256819688,3582.7121048473564,-1900.6127266485444,-31242.436600957895,-6736.95932629829,4883.140370827743,-30385.955944850353,4159.874518088531,7206.047796064284,-30385.955944850353
2025-01-15 10:48:00,1768.5692228621263,-612.949964108726,-6665.189097109868,828.0833761639434,1678.6371486050698,-6665.189097109868,-74.40552257849511,63.742556105594616,564717.0709613003,6984.333737485697,-2243.515144174254,43718.07851038294,-211.2309216769154,-5499.370742513567,43986.32707481769,-5482.962164049589,-474.1550099781216,43986.32707481769
2025-01-15 10:52:48,3069.7537881213902,-2138.0082454819544,-5825.019566333826,2560.916616496681,2726.9348471838566,-5825.019566333826,-57.45143880779695,46.79827675188246,559834.6957251523,14909.508310183826,-4127.477863107303,36225.413986631625,-1729.8909788703077,-7871.344247293175,38557.22431667709,-8039.072677954967,569.1164526967962,38557.22431667709
2025-01-15 10:57:36,4068.566426303349,-3452.450899627713,-4409.621563739751,4079.5373122147894,3439.4803819516605,-4409.621563739751,-39.74411563591867,40.134422403939645,552804.4835523907,18717.182399048237,-3936.019182167697,29508.08063426746,-5660.219321824792,-9920.419360555203,33258.06945118171,-10721.924896663215,3936.131294907568,33258.06945118171
2025-01-15 11:02:24,4665.73787818562,-4426.05537341432,-2557.8223261686394,5218.785201757637,3758.1055246468686,-2557.8223261686394,-21.81103180716403,35.75808200761178,545888.3417235455,21345.15962691981,-2290.49878611071,24698.330394789842,-10833.532448945132,-10623.926430266554,28993.732259921257,-12458.501654247442,8661.349470444951,28993.732259921257
2025-01-15 11:07:12,4801.288789890822,-4961.739126634132,-452.3399630363809,5848.697322498776,3669.3281175848747,-452.3399630363809,-3.7715489535626525,32.103143732858825,541191.8041523201,23128.131102157146,-276.6879346121175,21849.284836474886,-17032.532955196748,-11012.422514872367,24515.252881445238,-14301.825153236508,14381.878382262264,24515.252881445238
2025-01-15 11:12:00,4461.028104919045,-5005.702783655775,1698.0488160962234,5889.8124418936295,3204.3628868297337,1698.0488160962234,14.295955279121845,28.54847955222206,539890.793315989,24462.34966044709,1044.91421058049,20062.06021711765,-22882.47749378557,-11259.70472266799,18750.891447539994,-16173.200940747503,19718.42534345679,18750.891447539994
2025-01-15 11:16:48,3678.367759493653,-4553.2504826408685,3679.574489450678,5323.356630455194,2433.9994898808795,3679.574489450678,32.3142991320906,24.571311173919792,541820.3620901052,25645.45765722734,1577.058380750801,18286.81637394556,-27178.662788953683,-10692.815923162863,11898.245304121074,-17100.193304048607,23676.980642101982,11898.245304121074
2025-01-15 11:21:36,2531.009867695179,-3649.3645812818463,5295.312881481908,4194.683986465531,1458.937644717701,5295.312881481908,50.18801991818028,19.17799822319871,545606.0989023615,27394.478759847447,709.5580770261698,14556.509771692292,-28911.1767137426,-9304.239742918013,6358.2937770153585,-16720.87453229892,25354.237733405924,6358.2937770153585
2025-01-15 11:26:24,1132.9154491587356,-2383.963041583617,6385.0913782169355,2609.44474308178,396.95759393417836,6385.0913782169355,67.66562501766035,8.649712820979971,549275.3601529468,29725.196089506568,-969.3167406121321,2593.2179216113536,-28011.009176214026,-5241.598147538002,8897.22712321056,-13100.025466547995,25307.7126383641,8897.22712321056
2025-01-15 11:31:12,-377.31753143310146,-882.6106479628947,6841.229689330137,723.1264906779767,-631.2354187654589,6841.229689330137,82.06167304042708,-41.11853086927924,551077.6474521132,10987.781026669501,-7514.620811549975,-39467.71225079498,-9033.745100930599,-2089.1450899273354,40606.9955843524,-4774.556266610518,7948.376577158717,40606.9955843524
2025-01-15 11:36:00,-1850.2284376554637,706.0541158158171,6618.766083061726,-1274.598753810384,-1515.6700507545993,6618.766083061726,73.43959413048685,-130.0620694222421,550182.3506091703,38746.271906475966,-9943.285788860905,1081.537699305909,16491.67413290298,35059.89795358201,10007.02165996987,38531.53434603761,-4061.1108285257487,10007.02165996987
2025-01-15 11:40:48,-3140.057525380837,2224.8453922556773,5739.62099623834,-3179.0231056871116,-2168.803904379005,5739.62099623834,56.32225492392502,-145.69727727386743,547001.3777540205,22138.35431234772,-7979.335446164351,21812.25465270783,20713.358308460465,23790.513523892845,-5875.307031197406,29514.30580647505,-11132.721990019767,-5875.307031197406
