X,Y,Z,Bx,By,Bz,B_norm
-0.8,0.0,-0.5599999999999998,3.323556810962982e-06,-4.863573267802009e-08,4.070743546563209e-06,5.255411338047439e-06
-0.8,0.0,-0.5499999999999998,3.4492454759740585e-06,-4.822985030829976e-08,4.098738618003431e-06,5.35717077669743e-06
-0.8,0.0,-0.5399999999999998,3.5774301112980467e-06,-4.777897493114306e-08,4.12411483336573e-06,5.459726384211454e-06
-0.8,0.0,-0.5299999999999998,3.7080235938089637e-06,-4.728337072085223e-08,4.146723106114102e-06,5.563001636542206e-06
-0.8,0.0,-0.5199999999999998,3.8409284179010084e-06,-4.67434739914877e-08,4.16641551518944e-06,5.666915766888689e-06
-0.8,0.0,-0.5099999999999998,3.976036610757193e-06,-4.615989556365604e-08,4.18304599583673e-06,5.7713838608539725e-06
-0.8,0.0,-0.4999999999999998,4.113229709411409e-06,-4.553342175812131e-08,4.196471050163557e-06,5.876316976622559e-06
-0.8,0.0,-0.48999999999999977,4.252378802959359e-06,-4.4865013946068376e-08,4.206550471742065e-06,5.981622290369716e-06
-0.8,0.0,-0.47999999999999976,4.3933446426329825e-06,-4.415580660251415e-08,4.213148078070538e-06,6.087203266850723e-06
-0.8,0.0,-0.46999999999999975,4.535977821724052e-06,-4.340710382792972e-08,4.216132444288754e-06,6.192959854836738e-06
-0.8,0.0,-0.45999999999999974,4.68011902653432e-06,-4.2620374323029594e-08,4.215377631207857e-06,6.298788706769227e-06
-0.8,0.0,-0.44999999999999973,4.825599358653367e-06,-4.179724482276156e-08,4.210763900484834e-06,6.4045834217017435e-06
-0.8,0.0,-0.4399999999999997,4.972240727935769e-06,-4.093949201716407e-08,4.202178409655044e-06,6.510234810290704e-06
-0.8,0.0,-0.4299999999999997,5.119856314582937e-06,-4.004903300873368e-08,4.189515879744492e-06,6.615631180291943e-06
-0.8,0.0,-0.4199999999999997,5.2682510977513555e-06,-3.912791437755065e-08,4.172679228323214e-06,6.720658640722791e-06
-0.8,0.0,-0.4099999999999997,5.417222447128563e-06,-3.817829994640819e-08,4.151580161137366e-06,6.825201422566937e-06
-0.8,0.0,-0.3999999999999997,5.566560772963571e-06,-3.720245735795036e-08,4.126139715870763e-06,6.929142213637726e-06
-0.8,0.0,-0.3899999999999997,5.716050229132234e-06,-3.6202743593771966e-08,4.096288752134266e-06,7.032362504981386e-06
-0.8,0.0,-0.37999999999999967,5.8654694629831354e-06,-3.5181589581483375e-08,4.061968382457004e-06,7.134742946001174e-06
-0.8,0.0,-0.36999999999999966,6.0145924049683644e-06,-3.414148404909048e-08,4.023130339846315e-06,7.236163705322602e-06
-0.8,0.0,-0.35999999999999965,6.1631890904363335e-06,-3.3084956796634494e-08,3.97973727837926e-06,7.336504834303678e-06
-0.8,0.0,-0.34999999999999964,6.3110265054693995e-06,-3.2014561562555617e-08,3.931763004270151e-06,7.43564663002733e-06
-0.8,0.0,-0.33999999999999964,6.4578694483026455e-06,-3.093285866642632e-08,3.879192635904106e-06,7.53346999459868e-06
-0.8,0.0,-0.3299999999999996,6.603481397674022e-06,-2.984239761056143e-08,3.822022692413566e-06,7.629856787610514e-06
-0.8,0.0,-0.3199999999999996,6.74762537943753e-06,-2.874569982059822e-08,3.7602611114766656e-06,7.724690168736309e-06
-0.8,0.0,-0.3099999999999996,6.890064822924036e-06,-2.7645241699401412e-08,3.693927198107359e-06,7.817854927561724e-06
-0.8,0.0,-0.2999999999999996,7.030564398856741e-06,-2.6543438159967468e-08,3.6230515072598033e-06,7.909237797970088e-06
-0.8,0.0,-0.2899999999999996,7.168890831114305e-06,-2.544262679159818e-08,3.5476756640576513e-06,7.998727754651967e-06
-0.8,0.0,-0.2799999999999996,7.304813675272943e-06,-2.43450527998156e-08,3.467852126357102e-06,8.086216289608504e-06
-0.8,0.0,-0.2699999999999996,7.43810605763413e-06,-2.3252854844837044e-08,3.383643895138498e-06,8.17159766685683e-06
-0.8,0.0,-0.25999999999999956,7.568545369337271e-06,-2.216805188626499e-08,3.295124178874862e-06,8.254769153916227e-06
-0.8,0.0,-0.24999999999999956,7.69591391114405e-06,-2.1092531123623408e-08,3.2023760185309813e-06,8.335631229047507e-06
-0.8,0.0,-0.23999999999999955,7.819999485537702e-06,-2.002803710387713e-08,3.1054918801918487e-06,8.414087763627003e-06
-0.8,0.0,-0.22999999999999954,7.940595933878567e-06,-1.897616204879744e-08,3.0045732224971224e-06,8.49004617945048e-06
-0.8,0.0,-0.21999999999999953,8.05750361746905e-06,-1.793833743711084e-08,2.8997300460662357e-06,8.563417581172609e-06
-0.8,0.0,-0.20999999999999952,8.170529842477804e-06,-1.6915826859755615e-08,2.7910804319396777e-06,8.634116864484479e-06
-0.8,0.0,-0.1999999999999995,8.279489229727555e-06,-1.5909720151202824e-08,2.6787500757426225e-06,8.702062801006493e-06
-0.8,0.0,-0.1899999999999995,8.384204031337222e-06,-1.49209287861054e-08,2.5628718238093303e-06,8.76717810121837e-06
-0.8,0.0,-0.1799999999999995,8.484504397104208e-06,-1.3950182518922785e-08,2.4435852169060135e-06,8.829389457055032e-06
-0.8,0.0,-0.16999999999999948,8.580228594296245e-06,-1.2998027234626499e-08,2.3210360464750843e-06,8.888627566060332e-06
-0.8,0.0,-0.15999999999999948,8.671223185177635e-06,-1.2064823971126704e-08,2.1953759275165243e-06,8.94482713920502e-06
-0.8,0.0,-0.14999999999999947,8.75734316710999e-06,-1.115074906882244e-08,2.066761891346187e-06,8.997926894638213e-06
-0.8,0.0,-0.13999999999999946,8.838452080433685e-06,-1.0255795399538222e-08,1.9353560005507406e-06,9.047869539749652e-06
-0.8,0.0,-0.12999999999999945,8.914422089549786e-06,-9.379774625823698e-09,1.8013249875202308e-06,9.094601743973727e-06
-0.8,0.0,-0.11999999999999944,8.985134042683286e-06,-8.522320441903942e-09,1.6648399170062765e-06,9.138074104765689e-06
-0.8,0.0,-0.10999999999999943,9.050477515721058e-06,-7.682892749562466e-09,1.5260758722512645e-06,9.178241109127656e-06
-0.8,0.0,-0.09999999999999942,9.110350845290507e-06,-6.86078272503429e-09,1.385211663383005e-06,9.215061092960662e-06
-0.8,0.0,-0.08999999999999941,9.164661155888103e-06,-6.0551187368541455e-09,1.2424295559909272e-06,9.248496200372632e-06
-0.8,0.0,-0.0799999999999994,9.21332438539526e-06,-5.264873078798976e-09,1.0979150171111844e-06,9.278512344886207e-06
-0.8,0.0,-0.0699999999999994,9.256265312748736e-06,-4.488869486459369e-09,9.518564752634901e-07,9.305079174270672e-06
-0.8,0.0,-0.05999999999999939,9.293417590881525e-06,-3.725791410240211e-09,8.04445090713798e-07,9.328170040474247e-06
-0.8,0.0,-0.04999999999999938,9.324723787337875e-06,-2.974191021288362e-09,6.558745317921052e-07,9.347761975864093e-06
-0.8,0.0,-0.03999999999999937,9.350135434212104e-06,-2.2324989300397372e-09,5.063407528785002e-07,9.36383567669712e-06
-0.8,0.0,-0.02999999999999936,9.369613088285668e-06,-1.4990345990854362e-09,3.5604176958495467e-07,9.376375494452427e-06
-0.8,0.0,-0.01999999999999935,9.383126401459701e-06,-7.72017433172104e-10,2.051774267034664e-07,9.385369435361064e-06
-0.8,0.0,-0.009999999999999343,9.390654200820596e-06,-4.957852883618791e-11,5.3949154659179706e-08,9.390809168178e-06
-0.8,0.0,0.0,9.392184576951241e-06,6.702269354092329e-10,-9.744028950773383e-08,9.39269003995896e-06
-0.8,0.0,6.661338147750939e-16,9.392184576951241e-06,6.702269354081741e-10,-9.74402895077442e-08,9.39269003995896e-06
-0.8,0.0,0.010000000000000675,9.387714978427197e-06,1.389406690350914e-09,-2.487871002142274e-07,9.391011099336977e-06
-0.8,0.0,0.020000000000000684,9.37725230982952e-06,2.110017775306375e-09,-3.998867235532442e-07,9.385775126544011e-06
-0.8,0.0,0.030000000000000693,9.360813030077272e-06,2.834152377420947e-09,-5.505341821795377e-07,9.376988669196109e-06
-0.8,0.0,0.0400000000000007,9.338423247442972e-06,3.563923150282018e-09,-7.005244267405948e-07,9.364662082659033e-06
-0.8,0.0,0.05000000000000071,9.310118807272162e-06,4.301448058944881e-09,-8.496527150376288e-07,9.348809573638187e-06
-0.8,0.0,0.06000000000000072,9.275945368189496e-06,5.048834807765202e-09,-9.977150193717688e-07,9.329449245494028e-06
-0.8,0.0,0.07000000000000073,9.235958462441903e-06,5.808164916893241e-09,-1.14450846178239e-06,9.30660314367296e-06
-0.8,0.0,0.08000000000000074,9.190223536005768e-06,6.581477523749172e-09,-1.2898317761348718e-06,9.280297299565784e-06
-0.8,0.0,0.09000000000000075,9.138815964168382e-06,7.370752996068309e-09,-1.4334857952806027e-06,9.25056177106071e-06
-0.8,0.0,0.10000000000000075,9.08182103848057e-06,8.177896453562693e-09,-1.5752739608095123e-06,9.217430678045981e-06
-0.8,0.0,0.11000000000000076,9.019333921262024e-06,9.004721305052895e-09,-1.7150028522596938e-06,9.180942231137961e-06
-0.8,0.0,0.12000000000000077,8.951459564215212e-06,9.852932917602909e-09,-1.8524827320543186e-06,9.14113875196228e-06
-0.8,0.0,0.13000000000000078,8.878312588158796e-06,1.0724112542043878e-08,-1.98752810191537e-06,9.098066683397746e-06
-0.8,0.0,0.1400000000000008,8.800017121415275e-06,1.1619701626870047e-08,-2.1199582660676932e-06,9.051776588302244e-06
-0.8,0.0,0.1500000000000008,8.716706594968169e-06,1.254098665770934e-08,-2.2495978962041333e-06,9.002323135375335e-06
-0.8,0.0,0.1600000000000008,8.62852349312688e-06,1.3489084663749797e-08,-2.376277592939594e-06,8.949765070969983e-06
-0.8,0.0,0.17000000000000082,8.535619059088643e-06,1.4464929534258592e-08,-2.4998344383429094e-06,8.894165175843596e-06
-0.8,0.0,0.18000000000000083,8.438152955451076e-06,1.546925928837859e-08,-2.6201125341019553e-06,8.835590206032013e-06
-0.8,0.0,0.19000000000000083,8.336292880391176e-06,1.6502604439189857e-08,-2.7369635199485762e-06,8.774110817236309e-06
-0.8,0.0,0.20000000000000084,8.23021414087229e-06,1.756527758849476e-08,-2.8502470671420898e-06,8.709801472326626e-06
-0.8,0.0,0.21000000000000085,8.120099184855872e-06,1.8657364382393927e-08,-2.9598313420776484e-06,8.642740331786433e-06
-0.8,0.0,0.22000000000000086,8.006137095066618e-06,1.977871594897673e-08,-3.065593435440464e-06,8.573009127139781e-06
-0.8,0.0,0.23000000000000087,7.888523047376832e-06,2.0928942928868866e-08,-3.167419752758446e-06,8.500693017619914e-06
-0.8,0.0,0.24000000000000088,7.767457737328515e-06,2.2107411196987527e-08,-3.265206362703009e-06,8.42588043054556e-06
-0.8,0.0,0.2500000000000009,7.643146778692617e-06,2.3313239359797267e-08,-3.3588593000367903e-06,8.34866288606819e-06
-0.8,0.0,0.2600000000000009,7.5158000782680476e-06,2.4545298096986683e-08,-3.4482948206944467e-06,8.269134807135557e-06
-0.8,0.0,0.2700000000000009,7.385631191345721e-06,2.5802211400005492e-08,-3.533439607093714e-06,8.18739331568177e-06
-0.8,0.0,0.2800000000000009,7.2528566624040484e-06,2.708235974235575e-08,-3.6142309223939743e-06,8.103538016198653e-06
-0.8,0.0,0.2900000000000009,7.117695355663127e-06,2.8383885198749827e-08,-3.6906167130347955e-06,8.017670767966166e-06
-0.8,0.0,0.30000000000000093,6.980367780109302e-06,2.9704698511548823e-08,-3.7625556594838e-06,7.929895447319297e-06
-0.8,0.0,0.31000000000000094,6.8410954135149035e-06,3.1042488084601615e-08,-3.830017175689904e-06,7.840317701404758e-06
-0.8,0.0,0.32000000000000095,6.700100029827114e-06,3.239473086579647e-08,-3.89298135826384e-06,7.749044694932849e-06
-0.8,0.0,0.33000000000000096,6.557603034093468e-06,3.375870506157995e-08,-3.951438886884331e-06,7.656184851458392e-06
-0.8,0.0,0.34000000000000097,6.4138248088389155e-06,3.513150460844878e-08,-4.005390877848899e-06,7.561847590731301e-06
-0.8,0.0,0.350000000000001,6.268984075520721e-06,3.651005530909179e-08,-4.054848693048008e-06,7.466143063642981e-06
-0.8,0.0,0.360000000000001,6.123297274372837e-06,3.7891132523801264e-08,-4.099833706938428e-06,7.369181886262154e-06
-0.8,0.0,0.370000000000001,5.9769779656210565e-06,3.9271380291485355e-08,-4.140377034325504e-06,7.271074874404724e-06
-0.8,0.0,0.380000000000001,5.830236254713424e-06,4.064733173911665e-08,-4.1765192219363804e-06,7.171932780119763e-06
-0.8,0.0,0.390000000000001,5.6832782438760136e-06,4.2015430623512435e-08,-4.208309906880514e-06,7.0718660314003104e-06
-0.8,0.0,0.400000000000001,5.536305511979551e-06,4.337205383574394e-08,-4.235807445154925e-06,6.970984476346149e-06
-0.8,0.0,0.41000000000000103,5.3895146243939435e-06,4.4713534685359705e-08,-4.259078513365569e-06,6.869397132918762e-06
-0.8,0.0,0.42000000000000104,5.243096674219943e-06,4.603618677018762e-08,-4.278197686810116e-06,6.767211945338789e-06
-0.8,0.0,0.43000000000000105,5.097236856023808e-06,4.733632822702073e-08,-4.293246997008154e-06,6.66453554808563e-06
-0.8,0.0,0.44000000000000106,4.952114072962852e-06,4.861030614981298e-08,-4.304315471680714e-06,6.56147303836956e-06
-0.8,0.0,0.45000000000000107,4.807900577978363e-06,4.9854520954982556e-08,-4.311498660078565e-06,6.458127757860136e-06
-0.8,0.0,0.4600000000000011,4.664761649545733e-06,5.1065450468471323e-08,-4.314898146445309e-06,6.354601084371964e-06
-0.8,0.0,0.4700000000000011,4.5228553023083126e-06,5.223967350668804e-08,-4.314621054283153e-06,6.250992234131312e-06
-0.8,0.0,0.4800000000000011,4.382332032777928e-06,5.337389272333664e-08,-4.310779543970886e-06,6.147398075174067e-06
-0.8,0.0,0.4900000000000011,4.24333460015795e-06,5.446495649694767e-08,-4.303490306170065e-06,6.043912952358229e-06
-0.8,0.0,0.5000000000000011,4.105997842229736e-06,5.550987963997075e-08,-4.292874053348923e-06,5.940628524411311e-06
-0.8,0.0,0.5100000000000011,3.970448526136492e-06,5.6505862719184433e-08,-4.2790550116562724e-06,5.837633613374664e-06
-0.8,0.0,0.5200000000000011,3.836805233795531e-06,5.745030978990495e-08,-4.262160415290061e-06,5.735014066751822e-06
-0.8,0.0,0.5300000000000011,3.7051782815672232e-06,5.8340844362212116e-08,-4.242320005427129e-06,5.6328526326156956e-06
-0.8,0.0,0.5400000000000011,3.5756696737031935e-06,5.917532343663104e-08,-4.2196655357102105e-06,5.531228847878658e-06
